epoch,aa_acc,acc,kl_loss,loss,vae_loss,val_aa_acc,val_acc,val_kl_loss,val_loss,val_vae_loss,val_xent_loss,xent_loss
26,0.705480109470478,0.7919292035310165,36.2426809836125,382.8121576016191,382.8121576016191,0.5437019908565214,0.681484759402001,25.369100184824276,562.899112324331,562.899112324331,537.5300099339978,346.56947642450746
27,0.7064424463976985,0.7926331010417662,36.46459939929022,381.7913262231799,381.7913262231799,0.542379655166604,0.6795865826223089,25.621587240284885,564.8721128266433,564.8721128266433,539.2505253232758,345.3267258796139
28,0.707028377989064,0.7930285968987838,36.462612210702204,381.25706505816913,381.25706505816913,0.5467076979149347,0.6830605150639326,26.359337396731323,559.2335519374102,559.2335519374102,532.8742153123877,344.7944533815246
29,0.7080633782649386,0.7937874904231749,36.676973122859344,380.1452578868037,380.1452578868037,0.546818680598818,0.6827373825270554,26.37888365997665,560.9828604161054,560.9828604161054,534.6039761247306,343.4682845671281
30,0.7098875916522482,0.7950862667526024,36.709980300682176,377.9511689559273,377.9511689559273,0.5430266988688501,0.6801179626892353,25.49416362280133,564.2075009400817,564.2075009400817,538.7133367428835,341.2411880625849
31,0.7104967828418898,0.7954918267761452,36.830850963868954,377.45323236880097,377.45323236880097,0.5450124538492882,0.6817334879403827,24.914691604965036,559.5428954376572,559.5428954376572,534.6282047666352,340.6223806983837
32,0.7112010556373043,0.7959844076460686,36.940007013514425,376.7383773317199,376.7383773317199,0.5468698722192611,0.6830456913202658,25.826372400919595,559.7389628092448,559.7389628092448,533.9125935872396,339.79837091860566
33,0.7123394413961881,0.7968211913454359,37.024157659558284,375.3691091167063,375.3691091167063,0.5488903110739829,0.6837419870256007,25.333017436937354,558.9408083159348,558.9408083159348,533.6077885068696,338.3449517645352
34,0.7140579264751379,0.7980115229150523,37.02187640314517,373.47384770932405,373.47384770932405,0.5488907428308465,0.6845329312072403,26.14388795173031,558.1261005971623,558.1261005971623,531.982213022517,336.4519717539912
35,0.715485076420549,0.7989992021132206,37.12595402261485,371.72859135282215,371.72859135282215,0.5479346195171619,0.6837491154670715,26.020885761304832,558.652948208513,558.652948208513,532.6320612063353,334.6026380456012
36,0.7157955448523812,0.7992737091451452,37.10660330952078,371.4489657813915,371.4489657813915,0.5479899639370798,0.6834221354846297,26.77920616412985,558.4310803643589,558.4310803643589,531.6518737792969,334.34236191901607
37,0.7158572268140488,0.7992869718178459,37.44727119003517,371.5717042430933,371.5717042430933,0.5485630260116753,0.6844652270448619,25.795562314439096,556.6669946429373,556.6669946429373,530.8714318987967,334.12443288609603
38,0.7168748466864876,0.7999991735168125,37.46293393674104,370.4964277803725,370.4964277803725,0.5457371781612265,0.682074295789346,25.798770128447433,559.3935567921606,559.3935567921606,533.5947880185884,333.0334951118801
39,0.7183062439725019,0.8009938249726226,37.50653745347175,368.85004477680593,368.85004477680593,0.547594428062439,0.6835857669512431,27.506552343258914,559.760794804014,559.760794804014,532.2542419433594,331.34350739852243
40,0.7185089762660041,0.8011846526809361,37.51151920042176,368.429660732988,368.429660732988,0.5485987202874545,0.6838785426370029,26.78421902711364,558.912754102685,558.912754102685,532.1285326727506,330.91814189523893
41,0.71930009589679,0.8017343860778255,37.53778330042742,367.539357237885,367.539357237885,0.5508635363359561,0.6858100718465344,27.150664594803732,557.5393214434042,557.5393214434042,530.3886584051725,330.0015740259143
42,0.7200948349289272,0.8023071948341701,37.67116329027259,366.761719811481,366.761719811481,0.550621252155852,0.6855197230974833,26.816517766316732,556.210926134833,556.210926134833,529.3944081975126,329.0905554818416
43,0.7210266705181287,0.8029457100232442,37.75720942068791,365.907908387115,365.907908387115,0.549410783970493,0.6846606449149121,27.38797073364258,558.3247630152209,558.3247630152209,530.9367915011001,328.15069880831066
44,0.721637188213459,0.8033629879744156,37.836429905545884,365.2672452887936,365.2672452887936,0.5510898424291063,0.6858874684092642,27.420888392130532,557.9483879001662,557.9483879001662,530.5275000561243,327.4308155004529
45,0.7218668794631958,0.8035359879507534,37.879481273042984,364.9471227408147,364.9471227408147,0.5489648595623586,0.6843380828013366,26.44131772271518,557.9187475445627,557.9187475445627,531.4774322158988,327.0676416457909
46,0.7227843520952307,0.8041820144307786,37.99250193499137,363.9740148483497,363.9740148483497,0.5490869496745625,0.6844476950579677,27.422402822560276,558.7491562415813,558.7491562415813,531.3267535330235,325.98151224772135
47,0.7231533187368642,0.8044529988109201,38.02106764309648,363.5579335442142,363.5579335442142,0.5524446749139106,0.6867864558066444,27.779887955764245,554.8834806595726,554.8834806595726,527.1035923749552,325.5368660039487
48,0.7236342769429304,0.8047617249212403,38.126950570811395,363.19065666751584,363.19065666751584,0.5457387298688121,0.6823834613821972,26.53935757779527,564.8028078978089,564.8028078978089,538.2634515871947,325.0637056566321
49,0.7240341531366542,0.8050374537965526,38.19951139367145,362.62775962055593,362.62775962055593,0.5514892524001243,0.6860947203362125,26.51673294155077,555.652831820784,555.652831820784,529.1361028561647,324.42824909597203
